rdb_id,lonWGS84,latWGS84,altitude_m,date,precip_mm,precip_type
205,16.93167,42.93384,126,7/1/2010,0,NA
205,16.93167,42.93384,126,11/27/2009,0,NA
205,16.93167,42.93384,126,2/18/2009,17.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
205,16.93167,42.93384,126,4/27/2008,0,NA
205,16.93167,42.93384,126,6/12/2010,0,NA
205,16.93167,42.93384,126,7/16/2009,0,NA
205,16.93167,42.93384,126,6/5/2010,0,NA
205,16.93167,42.93384,126,7/25/2009,0,NA
205,16.93167,42.93384,126,10/8/2009,0,NA
205,16.93167,42.93384,126,3/20/2010,0,NA
205,16.93167,42.93384,126,12/21/2010,1.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
205,16.93167,42.93384,126,4/24/2010,4.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
205,16.93167,42.93384,126,11/8/2010,0.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
205,16.93167,42.93384,126,6/10/2008,0,NA
205,16.93167,42.93384,126,1/20/2009,0,NA
205,16.93167,42.93384,126,10/30/2008,1.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
205,16.93167,42.93384,126,10/25/2009,0.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
205,16.93167,42.93384,126,4/25/2010,0,NA
205,16.93167,42.93384,126,10/23/2008,0,NA
205,16.93167,42.93384,126,3/25/2010,0,NA
205,16.93167,42.93384,126,3/29/2008,0,NA
205,16.93167,42.93384,126,7/29/2010,0,NA
205,16.93167,42.93384,126,8/2/2008,0,NA
206,17.05001,46.00002,150,2/8/2010,5.1,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
206,17.05001,46.00002,150,11/26/2008,0,NA
206,17.05001,46.00002,150,1/12/2010,0,NA
206,17.05001,46.00002,150,10/13/2008,0,NA
206,17.05001,46.00002,150,7/16/2009,0,NA
206,17.05001,46.00002,150,11/23/2008,0,NA
206,17.05001,46.00002,150,1/15/2008,0,NA
206,17.05001,46.00002,150,3/9/2010,0,NA
206,17.05001,46.00002,150,12/1/2008,12.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
206,17.05001,46.00002,150,9/25/2009,0,precipitation amount = 0.0 (traces)
206,17.05001,46.00002,150,8/14/2010,14.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
206,17.05001,46.00002,150,9/15/2010,0,NA
206,17.05001,46.00002,150,8/28/2009,0,NA
206,17.05001,46.00002,150,9/8/2009,0,NA
206,17.05001,46.00002,150,4/8/2008,2.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
206,17.05001,46.00002,150,12/8/2009,3.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
206,17.05001,46.00002,150,11/28/2008,0,NA
206,17.05001,46.00002,150,12/16/2010,0.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
206,17.05001,46.00002,150,5/24/2010,0,NA
206,17.05001,46.00002,150,10/22/2009,0,NA
206,17.05001,46.00002,150,12/29/2008,0,NA
206,17.05001,46.00002,150,6/25/2009,0,NA
206,17.05001,46.00002,150,5/9/2009,0,NA
206,17.05001,46.00002,150,11/16/2008,0,NA
206,17.05001,46.00002,150,2/19/2009,0,NA
206,17.05001,46.00002,150,4/9/2010,0,NA
206,17.05001,46.00002,150,12/24/2009,0.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
206,17.05001,46.00002,150,10/15/2010,0,NA
206,17.05001,46.00002,150,11/8/2008,4.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
206,17.05001,46.00002,150,6/21/2008,0,NA
207,18.17914,42.62725,30,8/5/2010,0,NA
207,18.17914,42.62725,30,4/6/2009,0,NA
207,18.17914,42.62725,30,1/9/2009,0,NA
207,18.17914,42.62725,30,6/6/2010,0,NA
207,18.17914,42.62725,30,12/27/2008,0,NA
207,18.17914,42.62725,30,10/9/2010,0,NA
207,18.17914,42.62725,30,5/22/2010,0,NA
207,18.17914,42.62725,30,7/16/2010,0,NA
207,18.17914,42.62725,30,10/29/2008,2.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
207,18.17914,42.62725,30,2/27/2010,6.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
207,18.17914,42.62725,30,8/5/2009,7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
207,18.17914,42.62725,30,7/23/2010,0,NA
207,18.17914,42.62725,30,10/28/2008,0,NA
207,18.17914,42.62725,30,2/19/2008,0,NA
207,18.17914,42.62725,30,12/2/2009,44.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
207,18.17914,42.62725,30,7/22/2009,0,NA
207,18.17914,42.62725,30,3/8/2008,29.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
207,18.17914,42.62725,30,6/24/2010,0,NA
207,18.17914,42.62725,30,7/4/2009,4.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
207,18.17914,42.62725,30,3/14/2008,0,NA
207,18.17914,42.62725,30,1/13/2010,0,NA
207,18.17914,42.62725,30,11/3/2008,0,NA
207,18.17914,42.62725,30,5/12/2009,0,NA
207,18.17914,42.62725,30,2/4/2009,2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
207,18.17914,42.62725,30,3/25/2009,2.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
208,16.66557,43.74499,320,7/6/2008,0,NA
208,16.66557,43.74499,320,12/25/2008,0,NA
208,16.66557,43.74499,320,3/11/2009,0,NA
208,16.66557,43.74499,320,1/28/2009,15.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
208,16.66557,43.74499,320,12/27/2010,0,NA
208,16.66557,43.74499,320,12/2/2008,8.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
208,16.66557,43.74499,320,9/11/2010,4.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
208,16.66557,43.74499,320,10/19/2008,0,NA
208,16.66557,43.74499,320,2/28/2010,0,NA
208,16.66557,43.74499,320,6/28/2010,0,NA
208,16.66557,43.74499,320,9/14/2009,11.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
208,16.66557,43.74499,320,3/19/2009,0,NA
208,16.66557,43.74499,320,7/10/2009,0,NA
208,16.66557,43.74499,320,6/24/2010,0,NA
208,16.66557,43.74499,320,9/3/2008,0,NA
208,16.66557,43.74499,320,3/3/2008,0,NA
208,16.66557,43.74499,320,11/3/2010,9.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
208,16.66557,43.74499,320,8/10/2009,0.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
208,16.66557,43.74499,320,5/4/2008,0,NA
208,16.66557,43.74499,320,4/26/2008,0,NA
208,16.66557,43.74499,320,2/7/2008,0,NA
208,16.66557,43.74499,320,6/12/2009,0,NA
208,16.66557,43.74499,320,8/25/2008,0,NA
208,16.66557,43.74499,320,1/21/2010,0,NA
208,16.66557,43.74499,320,3/14/2010,0,NA
208,16.66557,43.74499,320,3/27/2010,0,NA
208,16.66557,43.74499,320,2/13/2010,0,NA
209,16.06024,45.89279,246,8/4/2008,0,NA
209,16.06024,45.89279,246,11/20/2009,0,NA
209,16.06024,45.89279,246,11/9/2010,3.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
209,16.06024,45.89279,246,12/29/2008,0,NA
209,16.06024,45.89279,246,8/3/2009,0,NA
209,16.06024,45.89279,246,7/9/2008,0,NA
209,16.06024,45.89279,246,6/5/2009,0,NA
209,16.06024,45.89279,246,7/25/2008,0,NA
209,16.06024,45.89279,246,5/25/2010,0,NA
209,16.06024,45.89279,246,10/9/2010,0,NA
209,16.06024,45.89279,246,12/12/2008,3.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
209,16.06024,45.89279,246,11/5/2008,0,NA
209,16.06024,45.89279,246,7/30/2010,12.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
209,16.06024,45.89279,246,2/22/2009,0.9,NA
209,16.06024,45.89279,246,7/10/2009,17.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
209,16.06024,45.89279,246,4/20/2008,1.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
209,16.06024,45.89279,246,9/17/2010,3.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
209,16.06024,45.89279,246,3/7/2009,0,NA
210,16.66664,46,182,9/2/2009,0,NA
210,16.66664,46,182,1/7/2008,0.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
210,16.66664,46,182,9/23/2009,0,NA
210,16.66664,46,182,2/10/2008,0,NA
210,16.66664,46,182,11/17/2010,3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
210,16.66664,46,182,5/13/2008,0,NA
210,16.66664,46,182,11/12/2008,0,NA
210,16.66664,46,182,9/10/2008,0,NA
210,16.66664,46,182,4/15/2009,0,NA
210,16.66664,46,182,7/8/2009,42.9,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
210,16.66664,46,182,10/21/2009,0,NA
210,16.66664,46,182,11/11/2008,0,NA
210,16.66664,46,182,9/22/2010,0,NA
210,16.66664,46,182,4/25/2008,0,NA
210,16.66664,46,182,1/6/2009,0,NA
210,16.66664,46,182,10/13/2009,11.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
210,16.66664,46,182,3/23/2010,1.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
210,16.66664,46,182,10/2/2009,1.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
210,16.66664,46,182,10/5/2008,0,NA
210,16.66664,46,182,5/17/2009,0,NA
210,16.66664,46,182,2/4/2010,0,NA
210,16.66664,46,182,2/21/2008,0,NA
211,15.66664,46.14998,219,8/21/2008,0,NA
211,15.66664,46.14998,219,6/26/2010,0,NA
211,15.66664,46.14998,219,2/17/2009,0,NA
211,15.66664,46.14998,219,7/16/2010,0,NA
211,15.66664,46.14998,219,9/30/2009,0,NA
211,15.66664,46.14998,219,4/19/2010,0,NA
211,15.66664,46.14998,219,5/7/2010,2.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
211,15.66664,46.14998,219,7/23/2010,0,NA
211,15.66664,46.14998,219,3/31/2009,6.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
211,15.66664,46.14998,219,11/4/2010,0,NA
211,15.66664,46.14998,219,5/11/2010,0,NA
211,15.66664,46.14998,219,6/20/2009,1.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
211,15.66664,46.14998,219,5/1/2008,0,NA
211,15.66664,46.14998,219,3/18/2008,36.6,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
211,15.66664,46.14998,219,12/16/2010,0,NA
211,15.66664,46.14998,219,10/17/2009,0,NA
211,15.66664,46.14998,219,1/17/2009,0,NA
211,15.66664,46.14998,219,7/12/2008,0,NA
211,15.66664,46.14998,219,3/4/2008,8.9,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
211,15.66664,46.14998,219,2/23/2010,0,NA
211,15.66664,46.14998,219,2/9/2008,0,NA
211,15.66664,46.14998,219,9/17/2010,8.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
211,15.66664,46.14998,219,7/18/2009,0,NA
211,15.66664,46.14998,219,6/7/2008,26.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
211,15.66664,46.14998,219,5/6/2009,0,NA
211,15.66664,46.14998,219,10/5/2010,0,NA
211,15.66664,46.14998,219,3/22/2009,0,NA
211,15.66664,46.14998,219,2/26/2009,0,NA
211,15.66664,46.14998,219,1/18/2008,0,NA
211,15.66664,46.14998,219,1/29/2010,0,NA
211,15.66664,46.14998,219,9/5/2009,15,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
212,16.59615,43.63694,360,12/8/2009,0,NA
212,16.59615,43.63694,360,6/3/2010,1.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
212,16.59615,43.63694,360,5/6/2010,6.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
212,16.59615,43.63694,360,1/18/2010,0,NA
212,16.59615,43.63694,360,7/25/2009,0,NA
212,16.59615,43.63694,360,11/27/2008,0,NA
212,16.59615,43.63694,360,1/31/2010,29.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
212,16.59615,43.63694,360,2/5/2009,0.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
212,16.59615,43.63694,360,8/6/2009,0,NA
212,16.59615,43.63694,360,10/28/2008,0,NA
212,16.59615,43.63694,360,5/10/2009,0,NA
212,16.59615,43.63694,360,7/6/2009,0,NA
212,16.59615,43.63694,360,7/29/2010,0,NA
212,16.59615,43.63694,360,1/25/2009,13.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
212,16.59615,43.63694,360,5/11/2008,0,NA
212,16.59615,43.63694,360,10/27/2010,6.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
212,16.59615,43.63694,360,10/10/2010,0,NA
212,16.59615,43.63694,360,11/20/2010,5.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
212,16.59615,43.63694,360,4/28/2009,6.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
212,16.59615,43.63694,360,9/9/2008,0,NA
212,16.59615,43.63694,360,6/15/2009,0,NA
212,16.59615,43.63694,360,12/18/2009,3.7,NA
212,16.59615,43.63694,360,12/22/2008,0,NA
213,14.59998,45.13337,200,3/17/2010,0,NA
213,14.59998,45.13337,200,10/23/2010,0,NA
213,14.59998,45.13337,200,9/2/2010,0,NA
213,14.59998,45.13337,200,2/2/2010,0,NA
213,14.59998,45.13337,200,11/17/2009,1.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
213,14.59998,45.13337,200,8/28/2010,0,NA
213,14.59998,45.13337,200,4/22/2010,0,NA
213,14.59998,45.13337,200,9/26/2009,0,NA
213,14.59998,45.13337,200,8/10/2010,0,NA
213,14.59998,45.13337,200,3/11/2010,0,NA
213,14.59998,45.13337,200,11/24/2010,3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
213,14.59998,45.13337,200,12/27/2010,0,NA
213,14.59998,45.13337,200,7/16/2009,0,NA
213,14.59998,45.13337,200,6/8/2010,0,NA
213,14.59998,45.13337,200,8/30/2009,8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
214,14.88333,44.81662,2,7/16/2010,0,NA
214,14.88333,44.81662,2,7/21/2010,0,NA
214,14.88333,44.81662,2,2/28/2008,0.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
214,14.88333,44.81662,2,1/24/2008,0,NA
214,14.88333,44.81662,2,9/3/2010,0,NA
214,14.88333,44.81662,2,12/5/2009,1.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
214,14.88333,44.81662,2,8/6/2009,0,NA
214,14.88333,44.81662,2,6/11/2010,0,NA
214,14.88333,44.81662,2,6/8/2008,12,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
214,14.88333,44.81662,2,4/11/2008,2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
214,14.88333,44.81662,2,1/6/2010,60,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
214,14.88333,44.81662,2,1/5/2008,9,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
214,14.88333,44.81662,2,7/10/2010,0,NA
214,14.88333,44.81662,2,3/13/2008,0,NA
214,14.88333,44.81662,2,4/6/2010,1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
214,14.88333,44.81662,2,8/10/2008,0,NA
214,14.88333,44.81662,2,7/5/2009,0,NA
214,14.88333,44.81662,2,2/6/2010,12.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
214,14.88333,44.81662,2,10/16/2009,0,NA
214,14.88333,44.81662,2,4/4/2008,0,NA
214,14.88333,44.81662,2,6/4/2010,0,NA
214,14.88333,44.81662,2,4/25/2010,3.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
214,14.88333,44.81662,2,12/14/2009,0,NA
214,14.88333,44.81662,2,10/22/2009,0,NA
214,14.88333,44.81662,2,1/28/2010,0,NA
214,14.88333,44.81662,2,7/18/2010,0,NA
215,15.78337,45.91662,242,5/16/2008,0,NA
215,15.78337,45.91662,242,12/21/2009,0,NA
215,15.78337,45.91662,242,11/6/2008,4.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
215,15.78337,45.91662,242,4/11/2010,3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
215,15.78337,45.91662,242,12/24/2009,5.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
215,15.78337,45.91662,242,7/2/2009,4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
215,15.78337,45.91662,242,12/1/2009,12,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
215,15.78337,45.91662,242,8/8/2010,0,NA
215,15.78337,45.91662,242,2/4/2008,0.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
215,15.78337,45.91662,242,10/19/2009,0,NA
215,15.78337,45.91662,242,3/4/2008,5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
215,15.78337,45.91662,242,7/13/2009,0,NA
215,15.78337,45.91662,242,12/23/2010,0,NA
215,15.78337,45.91662,242,7/22/2009,0,NA
215,15.78337,45.91662,242,7/2/2010,0,NA
215,15.78337,45.91662,242,5/3/2010,5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
215,15.78337,45.91662,242,10/18/2010,8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
215,15.78337,45.91662,242,5/28/2009,10,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
215,15.78337,45.91662,242,1/10/2008,0,NA
215,15.78337,45.91662,242,10/13/2009,3.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
215,15.78337,45.91662,242,7/7/2010,0,NA
215,15.78337,45.91662,242,11/16/2008,0,NA
215,15.78337,45.91662,242,8/1/2008,0,NA
216,15.97469,45.98016,192,2/9/2008,0,NA
216,15.97469,45.98016,192,3/25/2010,0,NA
216,15.97469,45.98016,192,5/16/2009,0,NA
216,15.97469,45.98016,192,4/23/2010,0,NA
216,15.97469,45.98016,192,1/17/2008,0,NA
216,15.97469,45.98016,192,6/15/2010,0,NA
216,15.97469,45.98016,192,3/7/2010,0,NA
216,15.97469,45.98016,192,3/29/2010,0,NA
216,15.97469,45.98016,192,2/9/2009,5.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
216,15.97469,45.98016,192,1/19/2008,0,NA
216,15.97469,45.98016,192,11/10/2008,0,NA
216,15.97469,45.98016,192,12/17/2008,10.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
216,15.97469,45.98016,192,5/2/2009,0,NA
216,15.97469,45.98016,192,5/27/2010,0,NA
216,15.97469,45.98016,192,11/21/2009,0,NA
216,15.97469,45.98016,192,11/30/2008,0,NA
216,15.97469,45.98016,192,3/20/2008,0,NA
216,15.97469,45.98016,192,2/15/2009,0,NA
216,15.97469,45.98016,192,5/23/2010,2.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
216,15.97469,45.98016,192,4/10/2010,0.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
216,15.97469,45.98016,192,2/24/2008,0,NA
216,15.97469,45.98016,192,2/23/2010,0,NA
216,15.97469,45.98016,192,12/23/2009,0,NA
216,15.97469,45.98016,192,5/15/2009,0,NA
216,15.97469,45.98016,192,5/14/2008,0,NA
216,15.97469,45.98016,192,6/17/2010,3.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
216,15.97469,45.98016,192,1/29/2008,0,NA
216,15.97469,45.98016,192,7/17/2010,0,NA
216,15.97469,45.98016,192,6/29/2009,0,NA
216,15.97469,45.98016,192,2/21/2008,0,NA
216,15.97469,45.98016,192,9/18/2008,0,NA
216,15.97469,45.98016,192,5/12/2010,0,NA
216,15.97469,45.98016,192,11/1/2009,0,NA
217,15.46665,45.5167,140,3/26/2008,0.2,"mixed (rain with snow; sleet, sleet shower)"
217,15.46665,45.5167,140,11/2/2010,2.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
217,15.46665,45.5167,140,5/21/2010,11.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
217,15.46665,45.5167,140,6/25/2009,1.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
217,15.46665,45.5167,140,4/18/2008,0.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
217,15.46665,45.5167,140,2/22/2008,0,NA
217,15.46665,45.5167,140,3/5/2008,7.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
217,15.46665,45.5167,140,2/4/2009,8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
217,15.46665,45.5167,140,5/13/2009,0,NA
217,15.46665,45.5167,140,10/30/2010,0,NA
217,15.46665,45.5167,140,12/6/2010,0,NA
217,15.46665,45.5167,140,8/10/2009,0,NA
217,15.46665,45.5167,140,1/6/2009,0,NA
217,15.46665,45.5167,140,3/25/2008,8.6,liquid and mixed - diferent times during the day( 2 and 3 )
217,15.46665,45.5167,140,6/18/2009,0,NA
217,15.46665,45.5167,140,3/27/2009,4.8,liquid and mixed - diferent times during the day( 2 and 3 )
217,15.46665,45.5167,140,6/24/2008,0,NA
217,15.46665,45.5167,140,11/24/2009,1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
217,15.46665,45.5167,140,11/9/2009,7.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
217,15.46665,45.5167,140,7/28/2008,0.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
217,15.46665,45.5167,140,9/25/2008,0.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
217,15.46665,45.5167,140,5/9/2008,0,NA
217,15.46665,45.5167,140,4/6/2009,0,NA
217,15.46665,45.5167,140,4/10/2010,0,NA
218,16.61331,43.79471,432,1/20/2010,0,NA
218,16.61331,43.79471,432,6/1/2008,0,NA
218,16.61331,43.79471,432,10/19/2008,0,NA
218,16.61331,43.79471,432,4/6/2009,0,NA
218,16.61331,43.79471,432,2/8/2009,36.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
218,16.61331,43.79471,432,6/5/2010,0,NA
218,16.61331,43.79471,432,5/19/2010,3.9,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
218,16.61331,43.79471,432,6/28/2008,7.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
218,16.61331,43.79471,432,9/7/2010,7.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
218,16.61331,43.79471,432,8/21/2008,0,NA
218,16.61331,43.79471,432,9/4/2009,0,NA
218,16.61331,43.79471,432,3/12/2008,5.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
218,16.61331,43.79471,432,7/28/2010,0,NA
218,16.61331,43.79471,432,7/2/2008,0,precipitation amount = 0.0 (traces)
218,16.61331,43.79471,432,3/3/2009,5.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
218,16.61331,43.79471,432,6/26/2010,0,NA
218,16.61331,43.79471,432,3/29/2010,0,NA
218,16.61331,43.79471,432,3/4/2009,6.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
218,16.61331,43.79471,432,5/19/2008,0,precipitation amount = 0.0 (traces)
218,16.61331,43.79471,432,8/2/2009,0,NA
218,16.61331,43.79471,432,4/12/2008,2.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
218,16.61331,43.79471,432,12/29/2008,0,NA
218,16.61331,43.79471,432,6/23/2009,0,NA
218,16.61331,43.79471,432,6/20/2008,0,NA
218,16.61331,43.79471,432,4/1/2008,0,NA
218,16.61331,43.79471,432,5/29/2009,0,NA
218,16.61331,43.79471,432,4/18/2009,5.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
218,16.61331,43.79471,432,3/26/2010,0,NA
218,16.61331,43.79471,432,5/10/2010,0,NA
219,15.8667,46.26666,300,5/10/2009,0,NA
219,15.8667,46.26666,300,9/17/2009,3.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
219,15.8667,46.26666,300,3/13/2008,1.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
219,15.8667,46.26666,300,5/12/2008,0,NA
219,15.8667,46.26666,300,8/24/2008,52.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
219,15.8667,46.26666,300,12/17/2008,2.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
219,15.8667,46.26666,300,9/22/2008,1.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
219,15.8667,46.26666,300,10/9/2008,0,NA
219,15.8667,46.26666,300,11/12/2009,0,NA
219,15.8667,46.26666,300,4/1/2008,0,NA
219,15.8667,46.26666,300,8/2/2008,0.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
219,15.8667,46.26666,300,1/9/2008,0,NA
